fecha,ticker_yahoo,empresa,precio_cierre,volumen,sma_50,sma_200
2022-12-05,GRF.MC,Grifols,10.8726,2993285,9.148606,14.1177905
2022-12-06,GRF.MC,Grifols,10.3191,2120167,9.165448,14.085296
2022-12-07,GRF.MC,Grifols,10.1709,1621693,9.18933,14.052036
2022-12-08,GRF.MC,Grifols,9.8625,1842769,9.211946,14.0160725
2022-12-09,GRF.MC,Grifols,10.072,1404497,9.237802,13.987581
2022-12-12,GRF.MC,Grifols,9.9139,1080714,9.2586,13.958497
2022-12-13,GRF.MC,Grifols,10.4229,2401258,9.289142,13.9273615
2022-12-14,GRF.MC,Grifols,10.6997,1987872,9.33376,13.9027745
2022-12-15,GRF.MC,Grifols,10.6058,1731591,9.373654,13.873987
2022-12-16,GRF.MC,Grifols,10.2746,2573764,9.410758,13.845372
2022-12-19,GRF.MC,Grifols,10.0522,1012610,9.443374,13.8152745
2022-12-20,GRF.MC,Grifols,10.0325,1338138,9.474372,13.78535
2022-12-21,GRF.MC,Grifols,10.5415,2190361,9.52144,13.763135
2022-12-22,GRF.MC,Grifols,10.6502,1002687,9.571394,13.7399565
2022-12-23,GRF.MC,Grifols,10.7787,1389857,9.622574,13.717099
2022-12-27,GRF.MC,Grifols,10.5267,978039,9.663494,13.6903375
2022-12-28,GRF.MC,Grifols,10.5119,602119,9.702894,13.6649845
2022-12-29,GRF.MC,Grifols,10.8034,995692,9.753302,13.6380005
2022-12-30,GRF.MC,Grifols,10.6453,2146258,9.796714,13.613018
2023-01-02,GRF.MC,Grifols,11.095,1199854,9.857858,13.5922855
2023-01-03,GRF.MC,Grifols,11.3668,1766755,9.924754,13.572591
2023-01-04,GRF.MC,Grifols,11.6634,1309893,9.992482,13.555195
2023-01-05,GRF.MC,Grifols,11.441,1731271,10.049396,13.5351795
2023-01-06,GRF.MC,Grifols,11.6436,1110087,10.116214,13.511828
2023-01-09,GRF.MC,Grifols,11.7622,1487888,10.185206,13.489193
2023-01-10,GRF.MC,Grifols,11.5398,1095616,10.245874,13.46552
2023-01-11,GRF.MC,Grifols,12.0093,2316531,10.309962,13.439747
2023-01-12,GRF.MC,Grifols,12.0044,2479727,10.37676,13.4132575
2023-01-13,GRF.MC,Grifols,12.3256,2035452,10.451998,13.3916355
2023-01-16,GRF.MC,Grifols,12.3948,1014680,10.524904,13.3721885
2023-01-17,GRF.MC,Grifols,12.0736,1569167,10.584784,13.3521235
2023-01-18,GRF.MC,Grifols,12.2169,2271543,10.636814,13.3342085
2023-01-19,GRF.MC,Grifols,11.9204,1794023,10.685682,13.317702
2023-01-20,GRF.MC,Grifols,11.9994,1454600,10.731702,13.3029495
2023-01-23,GRF.MC,Grifols,12.0835,837532,10.771042,13.2863935
2023-01-24,GRF.MC,Grifols,12.0686,958474,10.801188,13.269763
2023-01-25,GRF.MC,Grifols,12.2218,1136289,10.842306,13.2516005
2023-01-26,GRF.MC,Grifols,12.4146,1445994,10.894574,13.2329195
2023-01-27,GRF.MC,Grifols,12.38,1090455,10.94967,13.212484
2023-01-30,GRF.MC,Grifols,12.0538,1297519,10.9984,13.1925425
2023-01-31,GRF.MC,Grifols,11.9846,1861884,11.040408,13.1684495
2023-02-01,GRF.MC,Grifols,11.9994,1207906,11.079944,13.1462345
2023-02-02,GRF.MC,Grifols,13.1114,2987005,11.137568,13.132199
2023-02-03,GRF.MC,Grifols,13.487,2294995,11.201618,13.1178175
2023-02-06,GRF.MC,Grifols,13.3733,1051910,11.264778,13.1056105
2023-02-07,GRF.MC,Grifols,13.7143,1172079,11.337822,13.0936255
2023-02-08,GRF.MC,Grifols,14.1048,1750739,11.42334,13.0806775
2023-02-09,GRF.MC,Grifols,13.7638,1939583,11.497868,13.067408
2023-02-10,GRF.MC,Grifols,13.4524,1936265,11.55836,13.0505555
2023-02-13,GRF.MC,Grifols,13.2004,1195433,11.612526,13.024511
2023-02-14,GRF.MC,Grifols,13.3931,1671639,11.662936,13.005731
2023-02-15,GRF.MC,Grifols,13.4277,866725,11.725108,12.9817125
2023-02-16,GRF.MC,Grifols,13.7588,4352082,11.796866,12.9552475
2023-02-17,GRF.MC,Grifols,14.1147,3628952,11.88191,12.9315505
2023-02-20,GRF.MC,Grifols,14.0356,919714,11.961182,12.9043445
2023-02-21,GRF.MC,Grifols,14.1888,994016,12.04668,12.878275
2023-02-22,GRF.MC,Grifols,12.6913,4893093,12.092048,12.844718
2023-02-23,GRF.MC,Grifols,12.7506,1936068,12.133066,12.8104935
2023-02-24,GRF.MC,Grifols,12.4591,1316039,12.170132,12.7743915
2023-02-27,GRF.MC,Grifols,12.5381,1000897,12.215402,12.738833
2023-02-28,GRF.MC,Grifols,11.4014,7207448,12.242386,12.6979865
2023-03-01,GRF.MC,Grifols,11.5003,2648965,12.271742,12.656893
2023-03-02,GRF.MC,Grifols,11.3767,1733873,12.288446,12.616071
2023-03-03,GRF.MC,Grifols,11.2285,1865729,12.300012,12.5738905
2023-03-06,GRF.MC,Grifols,10.8232,3480181,12.300902,12.5299055
2023-03-07,GRF.MC,Grifols,10.7886,1737729,12.30614,12.486983
2023-03-08,GRF.MC,Grifols,10.502,2354269,12.305942,12.442677
2023-03-09,GRF.MC,Grifols,10.1956,2375645,12.293786,12.398223
2023-03-10,GRF.MC,Grifols,10.1461,1897252,12.283802,12.3558195
2023-03-13,GRF.MC,Grifols,9.8892,2623481,12.259686,12.3129715
2023-03-14,GRF.MC,Grifols,9.9435,1430645,12.23122,12.2682455
2023-03-15,GRF.MC,Grifols,9.3643,3385169,12.185238,12.220376
2023-03-16,GRF.MC,Grifols,8.8523,3222383,12.133464,12.170441
2023-03-17,GRF.MC,Grifols,8.6981,3698258,12.074554,12.12186
2023-03-20,GRF.MC,Grifols,8.3146,3583613,12.005602,12.073264
2023-03-21,GRF.MC,Grifols,8.7792,1985112,11.95039,12.0291905
2023-03-22,GRF.MC,Grifols,8.5479,1309428,11.881162,11.984875
2023-03-23,GRF.MC,Grifols,8.9136,2275381,11.819346,11.941424
2023-03-24,GRF.MC,Grifols,8.6012,2513237,11.744858,11.897523
2023-03-27,GRF.MC,Grifols,8.9373,1339129,11.675708,11.853746
2023-03-28,GRF.MC,Grifols,8.8306,1106559,11.610848,11.80647
2023-03-29,GRF.MC,Grifols,8.791,1467920,11.54233,11.7593665
2023-03-30,GRF.MC,Grifols,9.0441,1565649,11.484804,11.715283
2023-03-31,GRF.MC,Grifols,9.0025,1421542,11.424866,11.668298
2023-04-03,GRF.MC,Grifols,8.9749,1160598,11.362694,11.621595
2023-04-04,GRF.MC,Grifols,8.8147,1486085,11.297616,11.5710025
2023-04-05,GRF.MC,Grifols,8.9314,1153872,11.231808,11.5198815
2023-04-06,GRF.MC,Grifols,9.133,997419,11.166176,11.48158
2023-04-10,GRF.MC,Grifols,9.133,997419,11.101236,11.438114
2023-04-11,GRF.MC,Grifols,9.2319,1835126,11.044798,11.3921775
2023-04-12,GRF.MC,Grifols,9.3524,3440097,10.992154,11.350797
2023-04-13,GRF.MC,Grifols,9.4552,1755032,10.94127,11.3112895
2023-04-14,GRF.MC,Grifols,9.2813,1202430,10.864668,11.273952
2023-04-17,GRF.MC,Grifols,9.4157,1118944,10.783242,11.2371875
2023-04-18,GRF.MC,Grifols,9.2417,1047885,10.70061,11.1998745
2023-04-19,GRF.MC,Grifols,9.3129,1928239,10.612582,11.162077
2023-04-20,GRF.MC,Grifols,9.2239,1870513,10.514964,11.125515
2023-04-21,GRF.MC,Grifols,9.3347,1328329,10.426382,11.0917555
2023-04-24,GRF.MC,Grifols,9.2516,624149,10.342366,11.0617075
2023-04-25,GRF.MC,Grifols,9.0223,1099669,10.258804,11.027844
2023-04-26,GRF.MC,Grifols,8.9057,1533788,10.169056,10.992335
2023-04-27,GRF.MC,Grifols,8.9531,822590,10.079564,10.956569
2023-04-28,GRF.MC,Grifols,9.2121,1283559,9.98863,10.922617
2023-05-01,GRF.MC,Grifols,9.2121,1283559,9.890578,10.88822
2023-05-02,GRF.MC,Grifols,9.0184,864885,9.790234,10.8520885
2023-05-03,GRF.MC,Grifols,8.8602,1904808,9.683662,10.8168465
2023-05-04,GRF.MC,Grifols,8.8602,1731204,9.60704,10.7799735
2023-05-05,GRF.MC,Grifols,9.39,2437567,9.539828,10.746293
2023-05-08,GRF.MC,Grifols,9.4177,2228886,9.479,10.721375
2023-05-09,GRF.MC,Grifols,10.2994,5334109,9.434226,10.702595
2023-05-10,GRF.MC,Grifols,10.5563,3235847,9.417324,10.6888555
2023-05-11,GRF.MC,Grifols,10.8924,2711395,9.405166,10.6786005
2023-05-12,GRF.MC,Grifols,10.9814,1278567,9.39726,10.667382
2023-05-15,GRF.MC,Grifols,11.2087,1625140,9.396864,10.653816
2023-05-16,GRF.MC,Grifols,11.0654,2138047,9.401708,10.639583
2023-05-17,GRF.MC,Grifols,10.8776,1441593,9.403488,10.6250285
2023-05-18,GRF.MC,Grifols,11.0753,869279,9.414954,10.6112155
2023-05-19,GRF.MC,Grifols,11.3817,1762731,9.438676,10.6003185
2023-05-22,GRF.MC,Grifols,11.5744,1627822,9.467242,10.5897915
2023-05-23,GRF.MC,Grifols,11.4311,1307139,9.49808,10.5789685
2023-05-24,GRF.MC,Grifols,11.0456,1248790,9.520122,10.5660945
2023-05-25,GRF.MC,Grifols,11.0506,708984,9.553848,10.553171
2023-05-26,GRF.MC,Grifols,11.2136,758315,9.601074,10.5422485
2023-05-29,GRF.MC,Grifols,11.3718,729603,9.654548,10.5333035
2023-05-30,GRF.MC,Grifols,11.1346,1388361,9.710948,10.523642
2023-05-31,GRF.MC,Grifols,10.7194,2687533,9.749752,10.512176
2023-06-01,GRF.MC,Grifols,10.7194,1040411,9.793182,10.502761
2023-06-02,GRF.MC,Grifols,11.4163,1509566,9.843236,10.496905
2023-06-05,GRF.MC,Grifols,11.5003,1220170,9.901218,10.491296
2023-06-06,GRF.MC,Grifols,11.6831,1582608,9.956134,10.4883305
2023-06-07,GRF.MC,Grifols,11.6041,1324765,10.011604,10.486527
2023-06-08,GRF.MC,Grifols,11.2235,1225018,10.060254,10.482944
2023-06-09,GRF.MC,Grifols,11.2581,874073,10.104534,10.479707
2023-06-12,GRF.MC,Grifols,11.1642,1034395,10.147768,10.478076
2023-06-13,GRF.MC,Grifols,10.9369,1539814,10.187008,10.474345
2023-06-14,GRF.MC,Grifols,11.6782,4997605,10.244278,10.475877
2023-06-15,GRF.MC,Grifols,11.1494,2527724,10.288638,10.475037
2023-06-16,GRF.MC,Grifols,11.1593,2366335,10.329164,10.4743945
2023-06-19,GRF.MC,Grifols,11.5645,2286736,10.377794,10.473554
2023-06-20,GRF.MC,Grifols,11.5151,1212359,10.423458,10.4695015
2023-06-21,GRF.MC,Grifols,11.4953,675393,10.466316,10.46535
2023-06-22,GRF.MC,Grifols,11.5794,685741,10.5088,10.4613965
2023-06-23,GRF.MC,Grifols,11.3323,1033483,10.54982,10.4578385
2023-06-26,GRF.MC,Grifols,11.3421,694804,10.588348,10.4549965
2023-06-27,GRF.MC,Grifols,11.1642,1052649,10.626798,10.452723
2023-06-28,GRF.MC,Grifols,11.525,899194,10.67104,10.4525995
2023-06-29,GRF.MC,Grifols,11.3916,1009474,10.714394,10.45129
2023-06-30,GRF.MC,Grifols,11.6041,1760460,10.759782,10.4523775
2023-07-03,GRF.MC,Grifols,11.7128,937482,10.809006,10.4571715
2023-07-04,GRF.MC,Grifols,11.9352,943709,10.867264,10.467303
2023-07-05,GRF.MC,Grifols,11.95,937010,10.92815,10.477187
2023-07-06,GRF.MC,Grifols,11.8413,1775131,10.985914,10.4890085
2023-07-07,GRF.MC,Grifols,12.1131,1272012,11.043934,10.50469
2023-07-10,GRF.MC,Grifols,12.1279,1107852,11.10225,10.521671
2023-07-11,GRF.MC,Grifols,12.2367,1010897,11.166616,10.5389585
2023-07-12,GRF.MC,Grifols,12.3553,1309827,11.236518,10.556365
2023-07-13,GRF.MC,Grifols,12.3701,1249766,11.306716,10.5737365
2023-07-14,GRF.MC,Grifols,12.296,865408,11.364836,10.5928725
2023-07-17,GRF.MC,Grifols,12.7012,2427208,11.430506,10.613323
2023-07-18,GRF.MC,Grifols,12.8594,1116401,11.481706,10.635523
2023-07-19,GRF.MC,Grifols,13.3931,1717519,11.538442,10.6603815
2023-07-20,GRF.MC,Grifols,13.5414,1284931,11.591422,10.6856755
2023-07-21,GRF.MC,Grifols,13.2053,1294349,11.6359,10.7107615
2023-07-24,GRF.MC,Grifols,13.1312,767997,11.67435,10.735655
2023-07-25,GRF.MC,Grifols,13.0323,1124830,11.713688,10.759718
2023-07-26,GRF.MC,Grifols,13.4178,1464447,11.764492,10.7844035
2023-07-27,GRF.MC,Grifols,13.0472,2104971,11.80393,10.80693
2023-07-28,GRF.MC,Grifols,12.9879,1385867,11.836054,10.8304545
2023-07-31,GRF.MC,Grifols,13.1954,1158837,11.868474,10.854058
2023-08-01,GRF.MC,Grifols,13.0076,1203521,11.900004,10.878907
2023-08-02,GRF.MC,Grifols,12.6469,1488253,11.93203,10.9020315
2023-08-03,GRF.MC,Grifols,12.6617,630000,11.964252,10.923955
2023-08-04,GRF.MC,Grifols,12.8692,636888,11.997364,10.9453245
2023-08-07,GRF.MC,Grifols,12.7111,833981,12.02415,10.9673665
2023-08-08,GRF.MC,Grifols,12.805,989792,12.057558,10.9898285
2023-08-09,GRF.MC,Grifols,12.8396,599432,12.099962,11.0114945
2023-08-10,GRF.MC,Grifols,13.1015,953093,12.147604,11.0329775
2023-08-11,GRF.MC,Grifols,12.9384,507070,12.178046,11.054347
2023-08-14,GRF.MC,Grifols,13.1361,431147,12.210762,11.077209
2023-08-15,GRF.MC,Grifols,13.3338,669848,12.243776,11.1001305
2023-08-16,GRF.MC,Grifols,13.3338,967179,12.27837,11.1214015
2023-08-17,GRF.MC,Grifols,13.3733,1024274,12.321366,11.140191
2023-08-18,GRF.MC,Grifols,13.0966,995871,12.358136,11.158289
2023-08-21,GRF.MC,Grifols,13.2448,650793,12.399748,11.176021
2023-08-22,GRF.MC,Grifols,13.1905,675649,12.44482,11.191391
2023-08-23,GRF.MC,Grifols,13.0472,780381,12.4722,11.2038205
2023-08-24,GRF.MC,Grifols,12.8791,728465,12.506794,11.2173865
2023-08-25,GRF.MC,Grifols,12.6716,973298,12.53704,11.2317385
2023-08-28,GRF.MC,Grifols,12.7951,159902,12.561652,11.247588
2023-08-29,GRF.MC,Grifols,12.6024,1453679,12.583398,11.2625135
2023-08-30,GRF.MC,Grifols,12.3454,1206519,12.6004,11.2748195
2023-08-31,GRF.MC,Grifols,12.4986,1332914,12.618784,11.2871995
2023-09-01,GRF.MC,Grifols,12.5332,656739,12.642802,11.2987145
2023-09-04,GRF.MC,Grifols,12.548,400939,12.66692,11.310032
2023-09-05,GRF.MC,Grifols,12.4492,860990,12.69262,11.3212015
2023-09-06,GRF.MC,Grifols,12.4591,622907,12.711302,11.3331865
2023-09-07,GRF.MC,Grifols,12.1082,965218,12.725634,11.344583
2023-09-08,GRF.MC,Grifols,11.9994,1382755,12.73354,11.354393
2023-09-11,GRF.MC,Grifols,12.4294,691722,12.747872,11.364401
2023-09-12,GRF.MC,Grifols,12.9879,1651408,12.768926,11.37688
2023-09-13,GRF.MC,Grifols,12.7902,916502,12.78573,11.386468
2023-09-14,GRF.MC,Grifols,13.1509,1035104,12.811922,11.400627
2023-09-15,GRF.MC,Grifols,13.0669,1278980,12.830998,11.415107
2023-09-18,GRF.MC,Grifols,12.889,628909,12.84622,11.4302395
2023-09-19,GRF.MC,Grifols,12.9286,389308,12.860058,11.4445225
2023-09-20,GRF.MC,Grifols,12.8791,552103,12.870534,11.4593485
2023-09-21,GRF.MC,Grifols,12.3701,1178069,12.870534,11.4690845
2023-09-22,GRF.MC,Grifols,12.2021,1415972,12.868656,11.4765965
2023-09-25,GRF.MC,Grifols,12.0835,852040,12.856302,11.483985
2023-09-26,GRF.MC,Grifols,12.1131,1057100,12.841376,11.4931775
2023-09-27,GRF.MC,Grifols,11.9945,978053,12.813404,11.502889
2023-09-28,GRF.MC,Grifols,12.0241,840396,12.783058,11.512847
2023-09-29,GRF.MC,Grifols,12.1526,887383,12.762004,11.5209025
2023-10-02,GRF.MC,Grifols,11.9846,1457345,12.739072,11.5275745
2023-10-03,GRF.MC,Grifols,11.4657,1452933,12.70774,11.5310095
2023-10-04,GRF.MC,Grifols,11.3174,1901264,12.665732,11.534963
2023-10-05,GRF.MC,Grifols,11.6535,1575939,12.637858,11.540671
2023-10-06,GRF.MC,Grifols,11.7523,947465,12.613146,11.5454155
2023-10-09,GRF.MC,Grifols,11.4953,818842,12.579144,11.5496655
2023-10-10,GRF.MC,Grifols,11.9994,1702201,12.55898,11.5541875
2023-10-11,GRF.MC,Grifols,11.9006,825606,12.544054,11.5568565
2023-10-12,GRF.MC,Grifols,11.8067,532910,12.526954,11.557573
2023-10-13,GRF.MC,Grifols,11.5843,608547,12.501256,11.5582895
2023-10-16,GRF.MC,Grifols,11.5942,470694,12.478918,11.5580425
2023-10-17,GRF.MC,Grifols,11.4706,544030,12.45223,11.5565845
2023-10-18,GRF.MC,Grifols,11.1692,960474,12.418822,11.5547315
2023-10-19,GRF.MC,Grifols,10.5909,1846567,12.36861,11.5476395
2023-10-20,GRF.MC,Grifols,10.3142,2621072,12.316126,11.5391885
2023-10-23,GRF.MC,Grifols,10.161,1143078,12.256624,11.5283655
2023-10-24,GRF.MC,Grifols,10.2845,908759,12.195638,11.517814
2023-10-25,GRF.MC,Grifols,9.9386,1603994,12.127734,11.507139
2023-10-26,GRF.MC,Grifols,9.9139,1232717,12.058546,11.495624
2023-10-27,GRF.MC,Grifols,10.0226,890011,11.997066,11.486135
2023-10-30,GRF.MC,Grifols,10.1511,998048,11.935192,11.4768935
2023-10-31,GRF.MC,Grifols,10.4624,1458848,11.88063,11.468788
2023-11-01,GRF.MC,Grifols,10.3982,974223,11.82765,11.460436
2023-11-02,GRF.MC,Grifols,11.7326,3447968,11.80472,11.45799
2023-11-03,GRF.MC,Grifols,11.5052,1898971,11.781392,11.453443
2023-11-06,GRF.MC,Grifols,11.6387,1471303,11.758264,11.4497365
2023-11-07,GRF.MC,Grifols,11.6733,730171,11.739682,11.447834
2023-11-08,GRF.MC,Grifols,11.9154,1411859,11.731082,11.447488
2023-11-09,GRF.MC,Grifols,11.9797,684404,11.720704,11.4473895
2023-11-10,GRF.MC,Grifols,11.4014,1532756,11.698068,11.4388395
2023-11-13,GRF.MC,Grifols,11.5102,1288638,11.677312,11.4289555
2023-11-14,GRF.MC,Grifols,12.123,1577395,11.670788,11.422704
2023-11-15,GRF.MC,Grifols,12.5777,2349204,11.67316,11.417021
2023-11-16,GRF.MC,Grifols,12.5628,984822,11.682252,11.409311
2023-11-17,GRF.MC,Grifols,12.5134,1787012,11.692532,11.403059
2023-11-20,GRF.MC,Grifols,12.5678,903259,11.6953,11.398636
2023-11-21,GRF.MC,Grifols,12.5925,627902,11.687392,11.3955965
2023-11-22,GRF.MC,Grifols,12.5628,574571,11.682844,11.391445
2023-11-23,GRF.MC,Grifols,12.716,696770,11.674146,11.3878865
2023-11-24,GRF.MC,Grifols,12.9384,927896,11.671576,11.3837845
2023-11-27,GRF.MC,Grifols,12.9631,844548,11.673058,11.3780265
2023-11-28,GRF.MC,Grifols,12.7358,2381683,11.669202,11.3715275
2023-11-29,GRF.MC,Grifols,12.5134,1619997,11.661888,11.3631505
2023-11-30,GRF.MC,Grifols,12.8149,1841708,11.670784,11.3637685
2023-12-01,GRF.MC,Grifols,12.8099,910059,11.68294,11.364065
2023-12-04,GRF.MC,Grifols,13.057,999873,11.70241,11.3670545
2023-12-05,GRF.MC,Grifols,13.146,901608,11.723068,11.370094
2023-12-06,GRF.MC,Grifols,13.7786,2349704,11.75875,11.38198
2023-12-07,GRF.MC,Grifols,13.5859,1735680,11.789986,11.392408
2023-12-08,GRF.MC,Grifols,14.0208,1300641,11.82735,11.4056285
2023-12-11,GRF.MC,Grifols,13.9021,981916,11.8657,11.4189965
2023-12-12,GRF.MC,Grifols,13.7588,912200,11.911562,11.4336745
2023-12-13,GRF.MC,Grifols,13.6649,788544,11.958512,11.448056
2023-12-14,GRF.MC,Grifols,14.0603,2261059,12.006648,11.4658475
2023-12-15,GRF.MC,Grifols,13.8132,1992735,12.047866,11.4839355
2023-12-18,GRF.MC,Grifols,13.6798,1358609,12.091556,11.501604
2023-12-19,GRF.MC,Grifols,14.2234,2447126,12.136036,11.523275
2023-12-20,GRF.MC,Grifols,14.3469,1160818,12.184962,11.545292
2023-12-21,GRF.MC,Grifols,14.1789,648586,12.232406,11.569365
2023-12-22,GRF.MC,Grifols,14.1147,614762,12.283014,11.595677
2023-12-26,GRF.MC,Grifols,14.1147,614762,12.333424,11.62276
2023-12-27,GRF.MC,Grifols,14.0158,877076,12.384328,11.651266
2023-12-28,GRF.MC,Grifols,14.0652,665813,12.442248,11.677696
2023-12-29,GRF.MC,Grifols,15.2761,4301699,12.535952,11.711337
2024-01-02,GRF.MC,Grifols,14.6879,3470439,12.623426,11.7402085
2024-01-03,GRF.MC,Grifols,14.2926,1639443,12.706058,11.7686655
2024-01-04,GRF.MC,Grifols,14.767,1802975,12.795708,11.797814
2024-01-05,GRF.MC,Grifols,14.4013,1564917,12.884962,11.8256675
2024-01-08,GRF.MC,Grifols,14.0751,1935257,12.968186,11.852088
2024-01-09,GRF.MC,Grifols,10.4278,26942998,12.97629,11.8590065
2024-01-10,GRF.MC,Grifols,11.6782,13452683,13.006832,11.872385
2024-01-11,GRF.MC,Grifols,9.7893,12005149,12.99337,11.876457
2024-01-12,GRF.MC,Grifols,8.7713,14409968,12.960832,11.87624
2024-01-15,GRF.MC,Grifols,8.793,6833812,12.90204,11.875548
2024-01-16,GRF.MC,Grifols,8.88,5092852,12.849536,11.874283
2024-01-17,GRF.MC,Grifols,8.5202,5048830,12.787166,11.871219
2024-01-18,GRF.MC,Grifols,8.3146,3458963,12.719992,11.8666325
2024-01-19,GRF.MC,Grifols,8.2711,4209209,12.647106,11.861226
2024-01-22,GRF.MC,Grifols,8.7139,2858032,12.58179,11.8575195
2024-01-23,GRF.MC,Grifols,8.8859,4420768,12.53148,11.8555425
2024-01-24,GRF.MC,Grifols,9.3861,4294301,12.488998,11.8553945
2024-01-25,GRF.MC,Grifols,9.2912,2361645,12.432362,11.855642
2024-01-26,GRF.MC,Grifols,9.4493,1773347,12.369794,11.856324
2024-01-29,GRF.MC,Grifols,9.8526,3346845,12.31559,11.8594675
2024-01-30,GRF.MC,Grifols,10.329,4229268,12.271902,11.864439
2024-01-31,GRF.MC,Grifols,10.0275,3027277,12.221096,11.8683185
2024-02-01,GRF.MC,Grifols,9.9485,2415230,12.168216,11.8729495
2024-02-02,GRF.MC,Grifols,10.1363,2391234,12.119686,11.8791025
2024-02-05,GRF.MC,Grifols,10.2598,1670180,12.070562,11.885636
2024-02-06,GRF.MC,Grifols,10.4278,2379832,12.02035,11.8917145
2024-02-07,GRF.MC,Grifols,10.1412,2529031,11.963912,11.89636
2024-02-08,GRF.MC,Grifols,9.9979,4054542,11.909154,11.9012575
2024-02-09,GRF.MC,Grifols,10.1165,1102627,11.861216,11.907539
2024-02-12,GRF.MC,Grifols,10.5662,1431760,11.816242,11.916069
2024-02-13,GRF.MC,Grifols,10.2994,1716598,11.766032,11.920616
2024-02-14,GRF.MC,Grifols,10.4921,1507745,11.714734,11.925988
2024-02-15,GRF.MC,Grifols,10.3982,1160484,11.659778,11.926482
2024-02-16,GRF.MC,Grifols,10.4822,1185329,11.59385,11.9261115
2024-02-19,GRF.MC,Grifols,10.843,1127284,11.538992,11.9258645
2024-02-20,GRF.MC,Grifols,10.8034,4474710,11.474644,11.9249745
2024-02-21,GRF.MC,Grifols,10.675,1394219,11.410102,11.922306
2024-02-22,GRF.MC,Grifols,10.8924,2201543,11.352774,11.921441
2024-02-23,GRF.MC,Grifols,11.3619,2147042,11.306714,11.9238625
2024-02-26,GRF.MC,Grifols,11.6337,2818851,11.258182,11.9266545
2024-02-27,GRF.MC,Grifols,11.6535,2110287,11.214988,11.9280135
2024-02-28,GRF.MC,Grifols,11.5201,2523810,11.171794,11.927742
2024-02-29,GRF.MC,Grifols,7.4962,17631655,11.03725,11.9080675
2024-03-01,GRF.MC,Grifols,8.8721,12586727,10.927754,11.8972
2024-03-04,GRF.MC,Grifols,7.9884,9036498,10.803944,11.881889
2024-03-05,GRF.MC,Grifols,7.684,4790582,10.67533,11.864241
2024-03-06,GRF.MC,Grifols,6.8181,12619149,10.529398,11.8414725
2024-03-07,GRF.MC,Grifols,6.8537,8365307,10.386156,11.820068
2024-03-08,GRF.MC,Grifols,8.2039,13386736,10.26893,11.8074905
2024-03-11,GRF.MC,Grifols,8.3858,9526796,10.131124,11.7958225
2024-03-12,GRF.MC,Grifols,8.0537,5738252,9.99844,11.7790095
2024-03-13,GRF.MC,Grifols,7.854,3997696,9.869668,11.760778
2024-03-14,GRF.MC,Grifols,7.1206,8866165,9.71674,11.7379655
2024-03-15,GRF.MC,Grifols,7.4428,6824901,9.57757,11.717159
2024-03-18,GRF.MC,Grifols,7.4013,3155282,9.444094,11.698048
2024-03-19,GRF.MC,Grifols,7.6543,2858579,9.388624,11.680029
2024-03-20,GRF.MC,Grifols,7.9667,4290548,9.314394,11.6640415
2024-03-21,GRF.MC,Grifols,8.3245,4030142,9.285098,11.6509795
2024-03-22,GRF.MC,Grifols,7.8224,11862616,9.26612,11.6317005
2024-03-25,GRF.MC,Grifols,8.0655,2946832,9.25157,11.616281
2024-03-26,GRF.MC,Grifols,8.2079,2132024,9.238128,11.601524
2024-03-27,GRF.MC,Grifols,8.1999,1850994,9.231722,11.584701
2024-03-28,GRF.MC,Grifols,8.2415,1837679,9.23026,11.568333
2024-04-01,GRF.MC,Grifols,8.2415,1837679,9.229668,11.552064
2024-04-02,GRF.MC,Grifols,8.2968,2611784,9.221326,11.535651
2024-04-03,GRF.MC,Grifols,8.623,3863050,9.216068,11.5221045
2024-04-04,GRF.MC,Grifols,8.9492,4190854,9.20733,11.51014
2024-04-05,GRF.MC,Grifols,8.9254,6150413,9.200014,11.498946
2024-04-08,GRF.MC,Grifols,9.3109,3616046,9.197246,11.4878755
2024-04-09,GRF.MC,Grifols,9.3307,3432907,9.186808,11.477571
2024-04-10,GRF.MC,Grifols,8.9966,7271602,9.16016,11.4645335
2024-04-11,GRF.MC,Grifols,8.6111,4573300,9.131832,11.449025
2024-04-12,GRF.MC,Grifols,8.4747,3191244,9.102356,11.4317225
2024-04-15,GRF.MC,Grifols,8.4787,1481068,9.069204,11.414366
2024-04-16,GRF.MC,Grifols,8.5953,2095982,9.035914,11.398136
2024-04-17,GRF.MC,Grifols,8.7317,2493069,9.001992,11.381229
2024-04-18,GRF.MC,Grifols,8.5182,1907396,8.969532,11.3631805
2024-04-19,GRF.MC,Grifols,8.2494,3310556,8.934562,11.343244
2024-04-22,GRF.MC,Grifols,8.1308,2744119,8.894848,11.3221215
2024-04-23,GRF.MC,Grifols,8.5578,3251068,8.85468,11.30306
2024-04-24,GRF.MC,Grifols,8.279,2338248,8.814272,11.282975
2024-04-25,GRF.MC,Grifols,7.9924,3152775,8.764278,11.259431
2024-04-26,GRF.MC,Grifols,8.2889,1738773,8.722092,11.2365785
2024-04-29,GRF.MC,Grifols,8.3522,1402632,8.679492,11.211374
2024-04-30,GRF.MC,Grifols,8.5459,2544103,8.63355,11.1863965
2024-05-01,GRF.MC,Grifols,8.5459,2544103,8.5884,11.1630995
2024-05-02,GRF.MC,Grifols,8.6408,3542552,8.547716,11.1406475
2024-05-03,GRF.MC,Grifols,8.7871,2849508,8.50561,11.1194215
