Activo_1,Activo_2,Correlacion,Sector_Activo_1,Sector_Activo_2
CaixaBank,Merlin Properties,0.26319165848000153,Bancos Y Cajas De Ahorro,Socimi
Cellnex Telecom,Merlin Properties,0.3741341832734842,Telecomunicaciones Y Otros,Socimi
Enagás,Merlin Properties,0.3433570248631733,Electricidad Y Gas,Socimi
Endesa,Merlin Properties,0.35061006102752457,Electricidad Y Gas,Socimi
Ferrovial,Merlin Properties,0.4372984315158505,Construcción,Socimi
Fluidra,Merlin Properties,0.36664132851223497,Ingeniería Y Otros,Socimi
Grifols,Merlin Properties,0.24111534406453497,Productos Farmacéuticos Y Biotecnología,Socimi
Iberdrola,Merlin Properties,0.36672724611341323,Electricidad Y Gas,Socimi
Inditex,Merlin Properties,0.3504861753073976,"Textil, Vestido Y Calzado",Socimi
Indra,Merlin Properties,0.2076826698314918,Electrónica Y Software,Socimi
Inmobiliaria Colonial,Merlin Properties,0.7950715854721137,Socimi,Socimi
International Airlines Group,Merlin Properties,0.4059784950596469,Transporte Y Distribución,Socimi
Laboratorios Rovi,Merlin Properties,0.17762292070641145,Productos Farmacéuticos Y Biotecnología,Socimi
Logista,Merlin Properties,0.31624454136836133,Transporte Y Distribución,Socimi
MAPFRE,Merlin Properties,0.3568394060368822,Seguros,Socimi
Meliá Hotels International,Merlin Properties,0.4162577693556682,"Ocio, Turismo Y Hostelería",Socimi
Naturgy,Merlin Properties,0.2954398991107047,Electricidad Y Gas,Socimi
Redeia,Merlin Properties,0.301720902006729,Electricidad Y Gas,Socimi
Repsol,Merlin Properties,0.14792455773972185,Petróleo,Socimi
Sacyr,Merlin Properties,0.45475727722501197,Construcción,Socimi
Santander,Merlin Properties,0.4028842885177324,Bancos Y Cajas De Ahorro,Socimi
Solaria,Merlin Properties,0.2864967595087121,Energías Renovables,Socimi
Telefónica,Merlin Properties,0.2817588716675429,Telecomunicaciones Y Otros,Socimi
Unicaja,Merlin Properties,0.26849787742287073,Bancos Y Cajas De Ahorro,Socimi
ACS,Naturgy,0.24776307048898347,Construcción,Electricidad Y Gas
Acciona,Naturgy,0.37952031921481777,Construcción,Electricidad Y Gas
Acciona Energía,Naturgy,0.32202325723514535,Energías Renovables,Electricidad Y Gas
Acerinox,Naturgy,0.15680867873376428,"Mineral, Metales Y Transformación",Electricidad Y Gas
Aena,Naturgy,0.2666982679491537,Transporte Y Distribución,Electricidad Y Gas
Amadeus IT Group,Naturgy,0.21901347773758467,Electrónica Y Software,Electricidad Y Gas
ArcelorMittal,Naturgy,0.13913392890521323,"Mineral, Metales Y Transformación",Electricidad Y Gas
BBVA,Naturgy,0.18749803676956645,Bancos Y Cajas De Ahorro,Electricidad Y Gas
Banco Sabadell,Naturgy,0.11587017842910746,Bancos Y Cajas De Ahorro,Electricidad Y Gas
Bankinter,Naturgy,0.13032599316960275,Bancos Y Cajas De Ahorro,Electricidad Y Gas
CaixaBank,Naturgy,0.14114202377266952,Bancos Y Cajas De Ahorro,Electricidad Y Gas
Cellnex Telecom,Naturgy,0.2777024955842696,Telecomunicaciones Y Otros,Electricidad Y Gas
Enagás,Naturgy,0.518394845393834,Electricidad Y Gas,Electricidad Y Gas
Endesa,Naturgy,0.48380687290444535,Electricidad Y Gas,Electricidad Y Gas
Ferrovial,Naturgy,0.2974829179544539,Construcción,Electricidad Y Gas
Fluidra,Naturgy,0.12259529278412815,Ingeniería Y Otros,Electricidad Y Gas
Grifols,Naturgy,0.14146942297404352,Productos Farmacéuticos Y Biotecnología,Electricidad Y Gas
Iberdrola,Naturgy,0.46841310586373663,Electricidad Y Gas,Electricidad Y Gas
Inditex,Naturgy,0.18326308142091335,"Textil, Vestido Y Calzado",Electricidad Y Gas
Indra,Naturgy,0.08384798349478852,Electrónica Y Software,Electricidad Y Gas
Inmobiliaria Colonial,Naturgy,0.324427594514629,Socimi,Electricidad Y Gas
International Airlines Group,Naturgy,0.17242699073162535,Transporte Y Distribución,Electricidad Y Gas
Laboratorios Rovi,Naturgy,0.08324884159943259,Productos Farmacéuticos Y Biotecnología,Electricidad Y Gas
Logista,Naturgy,0.201355097362819,Transporte Y Distribución,Electricidad Y Gas
MAPFRE,Naturgy,0.2363689799472548,Seguros,Electricidad Y Gas
Meliá Hotels International,Naturgy,0.1485016679214612,"Ocio, Turismo Y Hostelería",Electricidad Y Gas
Merlin Properties,Naturgy,0.2954398991107047,Socimi,Electricidad Y Gas
Redeia,Naturgy,0.4604958862392004,Electricidad Y Gas,Electricidad Y Gas
Repsol,Naturgy,0.18155117938935192,Petróleo,Electricidad Y Gas
Sacyr,Naturgy,0.2826699155864367,Construcción,Electricidad Y Gas
Santander,Naturgy,0.19209992360371858,Bancos Y Cajas De Ahorro,Electricidad Y Gas
Solaria,Naturgy,0.30205797396182066,Energías Renovables,Electricidad Y Gas
Telefónica,Naturgy,0.24600332860044263,Telecomunicaciones Y Otros,Electricidad Y Gas
Unicaja,Naturgy,0.12997728236676193,Bancos Y Cajas De Ahorro,Electricidad Y Gas
ACS,Redeia,0.1501136998891229,Construcción,Electricidad Y Gas
Acciona,Redeia,0.4468776254232964,Construcción,Electricidad Y Gas
Acciona Energía,Redeia,0.33416528556421243,Energías Renovables,Electricidad Y Gas
Acerinox,Redeia,0.08373810119114954,"Mineral, Metales Y Transformación",Electricidad Y Gas
Aena,Redeia,0.24741086376082347,Transporte Y Distribución,Electricidad Y Gas
Amadeus IT Group,Redeia,0.11838411272215313,Electrónica Y Software,Electricidad Y Gas
ArcelorMittal,Redeia,0.03658976111646051,"Mineral, Metales Y Transformación",Electricidad Y Gas
BBVA,Redeia,0.07215637937495539,Bancos Y Cajas De Ahorro,Electricidad Y Gas
Banco Sabadell,Redeia,0.03622744140815997,Bancos Y Cajas De Ahorro,Electricidad Y Gas
Bankinter,Redeia,0.043049517268296776,Bancos Y Cajas De Ahorro,Electricidad Y Gas
CaixaBank,Redeia,0.049702393616430265,Bancos Y Cajas De Ahorro,Electricidad Y Gas
Cellnex Telecom,Redeia,0.3687406759648369,Telecomunicaciones Y Otros,Electricidad Y Gas
Enagás,Redeia,0.6544297289113226,Electricidad Y Gas,Electricidad Y Gas
Endesa,Redeia,0.5508038114069239,Electricidad Y Gas,Electricidad Y Gas
Ferrovial,Redeia,0.2764104704805824,Construcción,Electricidad Y Gas
Fluidra,Redeia,0.16247482796902354,Ingeniería Y Otros,Electricidad Y Gas
Grifols,Redeia,0.12204300020340501,Productos Farmacéuticos Y Biotecnología,Electricidad Y Gas
Iberdrola,Redeia,0.5462809685805223,Electricidad Y Gas,Electricidad Y Gas
Inditex,Redeia,0.14103456662570746,"Textil, Vestido Y Calzado",Electricidad Y Gas
Indra,Redeia,0.023065808062096432,Electrónica Y Software,Electricidad Y Gas
Inmobiliaria Colonial,Redeia,0.3325654996631963,Socimi,Electricidad Y Gas
International Airlines Group,Redeia,0.09885825594368416,Transporte Y Distribución,Electricidad Y Gas
Laboratorios Rovi,Redeia,0.06542364612644182,Productos Farmacéuticos Y Biotecnología,Electricidad Y Gas
Logista,Redeia,0.21649760551821212,Transporte Y Distribución,Electricidad Y Gas
MAPFRE,Redeia,0.21829990623839304,Seguros,Electricidad Y Gas
Meliá Hotels International,Redeia,0.07744500975289564,"Ocio, Turismo Y Hostelería",Electricidad Y Gas
Merlin Properties,Redeia,0.301720902006729,Socimi,Electricidad Y Gas
Naturgy,Redeia,0.4604958862392004,Electricidad Y Gas,Electricidad Y Gas
Repsol,Redeia,0.07545723431234251,Petróleo,Electricidad Y Gas
Sacyr,Redeia,0.23174522876561449,Construcción,Electricidad Y Gas
Santander,Redeia,0.09822093831370378,Bancos Y Cajas De Ahorro,Electricidad Y Gas
Solaria,Redeia,0.3053235519834055,Energías Renovables,Electricidad Y Gas
Telefónica,Redeia,0.2855329439841382,Telecomunicaciones Y Otros,Electricidad Y Gas
Unicaja,Redeia,0.0440389511793316,Bancos Y Cajas De Ahorro,Electricidad Y Gas
ACS,Repsol,0.2669652192265934,Construcción,Petróleo
Acciona,Repsol,0.1477165928394915,Construcción,Petróleo
Acciona Energía,Repsol,0.10150339208886189,Energías Renovables,Petróleo
Acerinox,Repsol,0.31161454103838515,"Mineral, Metales Y Transformación",Petróleo
Aena,Repsol,0.14905449835081802,Transporte Y Distribución,Petróleo
Amadeus IT Group,Repsol,0.17424645977042164,Electrónica Y Software,Petróleo
ArcelorMittal,Repsol,0.33441740453777025,"Mineral, Metales Y Transformación",Petróleo
BBVA,Repsol,0.27839957420199274,Bancos Y Cajas De Ahorro,Petróleo
Banco Sabadell,Repsol,0.2707616848075372,Bancos Y Cajas De Ahorro,Petróleo
Bankinter,Repsol,0.25808317967559424,Bancos Y Cajas De Ahorro,Petróleo
CaixaBank,Repsol,0.3052429003895413,Bancos Y Cajas De Ahorro,Petróleo
Cellnex Telecom,Repsol,-0.024541842280105596,Telecomunicaciones Y Otros,Petróleo
Enagás,Repsol,0.20298404089499478,Electricidad Y Gas,Petróleo
Endesa,Repsol,0.1191011785370792,Electricidad Y Gas,Petróleo
Ferrovial,Repsol,0.20566785766256274,Construcción,Petróleo
Fluidra,Repsol,0.12072949403512699,Ingeniería Y Otros,Petróleo
Grifols,Repsol,0.08361258491662582,Productos Farmacéuticos Y Biotecnología,Petróleo
Iberdrola,Repsol,0.08808315971381137,Electricidad Y Gas,Petróleo
Inditex,Repsol,0.2054296917738504,"Textil, Vestido Y Calzado",Petróleo
Indra,Repsol,0.1478550323423595,Electrónica Y Software,Petróleo
Inmobiliaria Colonial,Repsol,0.12296039643794689,Socimi,Petróleo
International Airlines Group,Repsol,0.17423865035738687,Transporte Y Distribución,Petróleo
Laboratorios Rovi,Repsol,0.09649031076399707,Productos Farmacéuticos Y Biotecnología,Petróleo
Logista,Repsol,0.13901436644427215,Transporte Y Distribución,Petróleo
MAPFRE,Repsol,0.2507032039713476,Seguros,Petróleo
Meliá Hotels International,Repsol,0.23695750128777787,"Ocio, Turismo Y Hostelería",Petróleo
Merlin Properties,Repsol,0.14792455773972185,Socimi,Petróleo
Naturgy,Repsol,0.18155117938935192,Electricidad Y Gas,Petróleo
Redeia,Repsol,0.07545723431234251,Electricidad Y Gas,Petróleo
Sacyr,Repsol,0.3188197880994458,Construcción,Petróleo
Santander,Repsol,0.29903606097031527,Bancos Y Cajas De Ahorro,Petróleo
Solaria,Repsol,0.0936071551576133,Energías Renovables,Petróleo
Telefónica,Repsol,0.19983156083628886,Telecomunicaciones Y Otros,Petróleo
Unicaja,Repsol,0.24117679674322476,Bancos Y Cajas De Ahorro,Petróleo
ACS,Sacyr,0.5326960558871672,Construcción,Construcción
Acciona,Sacyr,0.40093993546262596,Construcción,Construcción
Acciona Energía,Sacyr,0.30920255035206257,Energías Renovables,Construcción
Acerinox,Sacyr,0.46812565603636463,"Mineral, Metales Y Transformación",Construcción
Aena,Sacyr,0.46711007175972796,Transporte Y Distribución,Construcción
Amadeus IT Group,Sacyr,0.41731914207346704,Electrónica Y Software,Construcción
ArcelorMittal,Sacyr,0.45967186486347167,"Mineral, Metales Y Transformación",Construcción
BBVA,Sacyr,0.47816227078982887,Bancos Y Cajas De Ahorro,Construcción
Banco Sabadell,Sacyr,0.404092170500505,Bancos Y Cajas De Ahorro,Construcción
Bankinter,Sacyr,0.4038769051614885,Bancos Y Cajas De Ahorro,Construcción
CaixaBank,Sacyr,0.4078229546344575,Bancos Y Cajas De Ahorro,Construcción
Cellnex Telecom,Sacyr,0.255752637914642,Telecomunicaciones Y Otros,Construcción
Enagás,Sacyr,0.2876811731421968,Electricidad Y Gas,Construcción
Endesa,Sacyr,0.3300691804124476,Electricidad Y Gas,Construcción
Ferrovial,Sacyr,0.5554662659689813,Construcción,Construcción
Fluidra,Sacyr,0.3477519627386566,Ingeniería Y Otros,Construcción
Grifols,Sacyr,0.218312341990158,Productos Farmacéuticos Y Biotecnología,Construcción
Iberdrola,Sacyr,0.3507764524159522,Electricidad Y Gas,Construcción
Inditex,Sacyr,0.4129943484737901,"Textil, Vestido Y Calzado",Construcción
Indra,Sacyr,0.27858445912394203,Electrónica Y Software,Construcción
Inmobiliaria Colonial,Sacyr,0.4239855229330621,Socimi,Construcción
International Airlines Group,Sacyr,0.4650792240117166,Transporte Y Distribución,Construcción
Laboratorios Rovi,Sacyr,0.18768453353596065,Productos Farmacéuticos Y Biotecnología,Construcción
Logista,Sacyr,0.3609282896483501,Transporte Y Distribución,Construcción
MAPFRE,Sacyr,0.44659665390640796,Seguros,Construcción
Meliá Hotels International,Sacyr,0.444852570969992,"Ocio, Turismo Y Hostelería",Construcción
Merlin Properties,Sacyr,0.45475727722501197,Socimi,Construcción
Naturgy,Sacyr,0.2826699155864367,Electricidad Y Gas,Construcción
Redeia,Sacyr,0.23174522876561449,Electricidad Y Gas,Construcción
Repsol,Sacyr,0.3188197880994458,Petróleo,Construcción
Santander,Sacyr,0.5291781763326994,Bancos Y Cajas De Ahorro,Construcción
Solaria,Sacyr,0.27103360519802433,Energías Renovables,Construcción
Telefónica,Sacyr,0.27141102932029165,Telecomunicaciones Y Otros,Construcción
Unicaja,Sacyr,0.4008687405724916,Bancos Y Cajas De Ahorro,Construcción
ACS,Santander,0.5201622812366143,Construcción,Bancos Y Cajas De Ahorro
Acciona,Santander,0.2862359234799094,Construcción,Bancos Y Cajas De Ahorro
Acciona Energía,Santander,0.1906343300542398,Energías Renovables,Bancos Y Cajas De Ahorro
Acerinox,Santander,0.492322661545495,"Mineral, Metales Y Transformación",Bancos Y Cajas De Ahorro
Aena,Santander,0.3827269988845219,Transporte Y Distribución,Bancos Y Cajas De Ahorro
Amadeus IT Group,Santander,0.4259821275322574,Electrónica Y Software,Bancos Y Cajas De Ahorro
ArcelorMittal,Santander,0.5360754080934734,"Mineral, Metales Y Transformación",Bancos Y Cajas De Ahorro
BBVA,Santander,0.7901986784432987,Bancos Y Cajas De Ahorro,Bancos Y Cajas De Ahorro
Banco Sabadell,Santander,0.710945850029901,Bancos Y Cajas De Ahorro,Bancos Y Cajas De Ahorro
Bankinter,Santander,0.6749788809340153,Bancos Y Cajas De Ahorro,Bancos Y Cajas De Ahorro
CaixaBank,Santander,0.7222954982486743,Bancos Y Cajas De Ahorro,Bancos Y Cajas De Ahorro
Cellnex Telecom,Santander,0.09280769051876284,Telecomunicaciones Y Otros,Bancos Y Cajas De Ahorro
Enagás,Santander,0.1636385513645146,Electricidad Y Gas,Bancos Y Cajas De Ahorro
Endesa,Santander,0.24580256232468056,Electricidad Y Gas,Bancos Y Cajas De Ahorro
Ferrovial,Santander,0.41526976820912387,Construcción,Bancos Y Cajas De Ahorro
Fluidra,Santander,0.3513757309653527,Ingeniería Y Otros,Bancos Y Cajas De Ahorro
Grifols,Santander,0.2223375859279645,Productos Farmacéuticos Y Biotecnología,Bancos Y Cajas De Ahorro
Iberdrola,Santander,0.23215847135906525,Electricidad Y Gas,Bancos Y Cajas De Ahorro
Inditex,Santander,0.41748315802127395,"Textil, Vestido Y Calzado",Bancos Y Cajas De Ahorro
Indra,Santander,0.26568225204346346,Electrónica Y Software,Bancos Y Cajas De Ahorro
Inmobiliaria Colonial,Santander,0.36098116813906606,Socimi,Bancos Y Cajas De Ahorro
International Airlines Group,Santander,0.4949941413106544,Transporte Y Distribución,Bancos Y Cajas De Ahorro
Laboratorios Rovi,Santander,0.1895096293874154,Productos Farmacéuticos Y Biotecnología,Bancos Y Cajas De Ahorro
Logista,Santander,0.3346720144428703,Transporte Y Distribución,Bancos Y Cajas De Ahorro
MAPFRE,Santander,0.5690286206654305,Seguros,Bancos Y Cajas De Ahorro
Meliá Hotels International,Santander,0.45927426722608267,"Ocio, Turismo Y Hostelería",Bancos Y Cajas De Ahorro
Merlin Properties,Santander,0.4028842885177324,Socimi,Bancos Y Cajas De Ahorro
Naturgy,Santander,0.19209992360371858,Electricidad Y Gas,Bancos Y Cajas De Ahorro
Redeia,Santander,0.09822093831370378,Electricidad Y Gas,Bancos Y Cajas De Ahorro
Repsol,Santander,0.29903606097031527,Petróleo,Bancos Y Cajas De Ahorro
Sacyr,Santander,0.5291781763326994,Construcción,Bancos Y Cajas De Ahorro
Solaria,Santander,0.13593911216438476,Energías Renovables,Bancos Y Cajas De Ahorro
Telefónica,Santander,0.28715339556703023,Telecomunicaciones Y Otros,Bancos Y Cajas De Ahorro
Unicaja,Santander,0.6715100315889919,Bancos Y Cajas De Ahorro,Bancos Y Cajas De Ahorro
ACS,Solaria,0.22154622528012927,Construcción,Energías Renovables
Acciona,Solaria,0.5638146756915521,Construcción,Energías Renovables
Acciona Energía,Solaria,0.5652697135953101,Energías Renovables,Energías Renovables
Acerinox,Solaria,0.1793179268140301,"Mineral, Metales Y Transformación",Energías Renovables
Aena,Solaria,0.18365696382347838,Transporte Y Distribución,Energías Renovables
Amadeus IT Group,Solaria,0.1946971053165924,Electrónica Y Software,Energías Renovables
ArcelorMittal,Solaria,0.17354099431909065,"Mineral, Metales Y Transformación",Energías Renovables
BBVA,Solaria,0.11661995391378888,Bancos Y Cajas De Ahorro,Energías Renovables
Banco Sabadell,Solaria,0.032646559377042916,Bancos Y Cajas De Ahorro,Energías Renovables
Bankinter,Solaria,0.031020520339389138,Bancos Y Cajas De Ahorro,Energías Renovables
CaixaBank,Solaria,0.05524768301189679,Bancos Y Cajas De Ahorro,Energías Renovables
Cellnex Telecom,Solaria,0.3032434936450177,Telecomunicaciones Y Otros,Energías Renovables
Enagás,Solaria,0.2863747281135532,Electricidad Y Gas,Energías Renovables
Endesa,Solaria,0.3566468321597209,Electricidad Y Gas,Energías Renovables
Ferrovial,Solaria,0.26011613676893885,Construcción,Energías Renovables
Fluidra,Solaria,0.2321186910996238,Ingeniería Y Otros,Energías Renovables
Grifols,Solaria,0.23040005491706902,Productos Farmacéuticos Y Biotecnología,Energías Renovables
Iberdrola,Solaria,0.42972482594064537,Electricidad Y Gas,Energías Renovables
Inditex,Solaria,0.15313117099239906,"Textil, Vestido Y Calzado",Energías Renovables
Indra,Solaria,0.14731579691214625,Electrónica Y Software,Energías Renovables
Inmobiliaria Colonial,Solaria,0.3040648687758079,Socimi,Energías Renovables
International Airlines Group,Solaria,0.12900136821813543,Transporte Y Distribución,Energías Renovables
Laboratorios Rovi,Solaria,0.16245685578768868,Productos Farmacéuticos Y Biotecnología,Energías Renovables
Logista,Solaria,0.10746986579477454,Transporte Y Distribución,Energías Renovables
MAPFRE,Solaria,0.13291349943617065,Seguros,Energías Renovables
Meliá Hotels International,Solaria,0.1779902693307642,"Ocio, Turismo Y Hostelería",Energías Renovables
Merlin Properties,Solaria,0.2864967595087121,Socimi,Energías Renovables
Naturgy,Solaria,0.30205797396182066,Electricidad Y Gas,Energías Renovables
Redeia,Solaria,0.3053235519834055,Electricidad Y Gas,Energías Renovables
Repsol,Solaria,0.0936071551576133,Petróleo,Energías Renovables
Sacyr,Solaria,0.27103360519802433,Construcción,Energías Renovables
Santander,Solaria,0.13593911216438476,Bancos Y Cajas De Ahorro,Energías Renovables
Telefónica,Solaria,0.07258907495923908,Telecomunicaciones Y Otros,Energías Renovables
Unicaja,Solaria,0.04999268727421012,Bancos Y Cajas De Ahorro,Energías Renovables
ACS,Telefónica,0.20199030499568044,Construcción,Telecomunicaciones Y Otros
Acciona,Telefónica,0.22791165403433672,Construcción,Telecomunicaciones Y Otros
Acciona Energía,Telefónica,0.11073397245986591,Energías Renovables,Telecomunicaciones Y Otros
Acerinox,Telefónica,0.1854552632942655,"Mineral, Metales Y Transformación",Telecomunicaciones Y Otros
Aena,Telefónica,0.2607942221470726,Transporte Y Distribución,Telecomunicaciones Y Otros
Amadeus IT Group,Telefónica,0.19070687594778987,Electrónica Y Software,Telecomunicaciones Y Otros
ArcelorMittal,Telefónica,0.20041821148883326,"Mineral, Metales Y Transformación",Telecomunicaciones Y Otros
BBVA,Telefónica,0.24590240853803505,Bancos Y Cajas De Ahorro,Telecomunicaciones Y Otros
Banco Sabadell,Telefónica,0.2524412859105023,Bancos Y Cajas De Ahorro,Telecomunicaciones Y Otros
Bankinter,Telefónica,0.21957206171972335,Bancos Y Cajas De Ahorro,Telecomunicaciones Y Otros
CaixaBank,Telefónica,0.2035933288229425,Bancos Y Cajas De Ahorro,Telecomunicaciones Y Otros
Cellnex Telecom,Telefónica,0.23165701190808005,Telecomunicaciones Y Otros,Telecomunicaciones Y Otros
Enagás,Telefónica,0.3286996348834284,Electricidad Y Gas,Telecomunicaciones Y Otros
Endesa,Telefónica,0.2615802126349998,Electricidad Y Gas,Telecomunicaciones Y Otros
Ferrovial,Telefónica,0.21507918997076284,Construcción,Telecomunicaciones Y Otros
Fluidra,Telefónica,0.12936519437419083,Ingeniería Y Otros,Telecomunicaciones Y Otros
Grifols,Telefónica,0.1424590173318041,Productos Farmacéuticos Y Biotecnología,Telecomunicaciones Y Otros
Iberdrola,Telefónica,0.26383540062099975,Electricidad Y Gas,Telecomunicaciones Y Otros
Inditex,Telefónica,0.22649874311522372,"Textil, Vestido Y Calzado",Telecomunicaciones Y Otros
Indra,Telefónica,0.08918355561646593,Electrónica Y Software,Telecomunicaciones Y Otros
Inmobiliaria Colonial,Telefónica,0.30137483432690326,Socimi,Telecomunicaciones Y Otros
International Airlines Group,Telefónica,0.19081550437856493,Transporte Y Distribución,Telecomunicaciones Y Otros
Laboratorios Rovi,Telefónica,0.084406941699247,Productos Farmacéuticos Y Biotecnología,Telecomunicaciones Y Otros
Logista,Telefónica,0.21524802980031021,Transporte Y Distribución,Telecomunicaciones Y Otros
MAPFRE,Telefónica,0.31735739710619404,Seguros,Telecomunicaciones Y Otros
Meliá Hotels International,Telefónica,0.20408163092380513,"Ocio, Turismo Y Hostelería",Telecomunicaciones Y Otros
Merlin Properties,Telefónica,0.2817588716675429,Socimi,Telecomunicaciones Y Otros
Naturgy,Telefónica,0.24600332860044263,Electricidad Y Gas,Telecomunicaciones Y Otros
Redeia,Telefónica,0.2855329439841382,Electricidad Y Gas,Telecomunicaciones Y Otros
Repsol,Telefónica,0.19983156083628886,Petróleo,Telecomunicaciones Y Otros
Sacyr,Telefónica,0.27141102932029165,Construcción,Telecomunicaciones Y Otros
Santander,Telefónica,0.28715339556703023,Bancos Y Cajas De Ahorro,Telecomunicaciones Y Otros
Solaria,Telefónica,0.07258907495923908,Energías Renovables,Telecomunicaciones Y Otros
Unicaja,Telefónica,0.20009146955233043,Bancos Y Cajas De Ahorro,Telecomunicaciones Y Otros
ACS,Unicaja,0.3712926818898361,Construcción,Bancos Y Cajas De Ahorro
Acciona,Unicaja,0.18098540253318643,Construcción,Bancos Y Cajas De Ahorro
Acciona Energía,Unicaja,0.1006347523878374,Energías Renovables,Bancos Y Cajas De Ahorro
Acerinox,Unicaja,0.3961921151886404,"Mineral, Metales Y Transformación",Bancos Y Cajas De Ahorro
Aena,Unicaja,0.29940013211016364,Transporte Y Distribución,Bancos Y Cajas De Ahorro
Amadeus IT Group,Unicaja,0.34365609420265814,Electrónica Y Software,Bancos Y Cajas De Ahorro
ArcelorMittal,Unicaja,0.38489009499686866,"Mineral, Metales Y Transformación",Bancos Y Cajas De Ahorro
BBVA,Unicaja,0.6401072849864388,Bancos Y Cajas De Ahorro,Bancos Y Cajas De Ahorro
Banco Sabadell,Unicaja,0.6959873754199218,Bancos Y Cajas De Ahorro,Bancos Y Cajas De Ahorro
Bankinter,Unicaja,0.6968929071182304,Bancos Y Cajas De Ahorro,Bancos Y Cajas De Ahorro
CaixaBank,Unicaja,0.7059202764220042,Bancos Y Cajas De Ahorro,Bancos Y Cajas De Ahorro
Cellnex Telecom,Unicaja,0.008537750921459747,Telecomunicaciones Y Otros,Bancos Y Cajas De Ahorro
Enagás,Unicaja,0.09012748756209357,Electricidad Y Gas,Bancos Y Cajas De Ahorro
Endesa,Unicaja,0.17186885133577096,Electricidad Y Gas,Bancos Y Cajas De Ahorro
Ferrovial,Unicaja,0.2810931047900021,Construcción,Bancos Y Cajas De Ahorro
Fluidra,Unicaja,0.21358450798113526,Ingeniería Y Otros,Bancos Y Cajas De Ahorro
Grifols,Unicaja,0.1854016079200812,Productos Farmacéuticos Y Biotecnología,Bancos Y Cajas De Ahorro
Iberdrola,Unicaja,0.11454392794120483,Electricidad Y Gas,Bancos Y Cajas De Ahorro
Inditex,Unicaja,0.2857036554859779,"Textil, Vestido Y Calzado",Bancos Y Cajas De Ahorro
Indra,Unicaja,0.22757648145128437,Electrónica Y Software,Bancos Y Cajas De Ahorro
Inmobiliaria Colonial,Unicaja,0.23966419249260434,Socimi,Bancos Y Cajas De Ahorro
International Airlines Group,Unicaja,0.37479678803555694,Transporte Y Distribución,Bancos Y Cajas De Ahorro
Laboratorios Rovi,Unicaja,0.11788526487362717,Productos Farmacéuticos Y Biotecnología,Bancos Y Cajas De Ahorro
Logista,Unicaja,0.2900571288611116,Transporte Y Distribución,Bancos Y Cajas De Ahorro
MAPFRE,Unicaja,0.4779055460400968,Seguros,Bancos Y Cajas De Ahorro
Meliá Hotels International,Unicaja,0.3643218284183063,"Ocio, Turismo Y Hostelería",Bancos Y Cajas De Ahorro
Merlin Properties,Unicaja,0.26849787742287073,Socimi,Bancos Y Cajas De Ahorro
Naturgy,Unicaja,0.12997728236676193,Electricidad Y Gas,Bancos Y Cajas De Ahorro
Redeia,Unicaja,0.0440389511793316,Electricidad Y Gas,Bancos Y Cajas De Ahorro
Repsol,Unicaja,0.24117679674322476,Petróleo,Bancos Y Cajas De Ahorro
Sacyr,Unicaja,0.4008687405724916,Construcción,Bancos Y Cajas De Ahorro
Santander,Unicaja,0.6715100315889919,Bancos Y Cajas De Ahorro,Bancos Y Cajas De Ahorro
Solaria,Unicaja,0.04999268727421012,Energías Renovables,Bancos Y Cajas De Ahorro
Telefónica,Unicaja,0.20009146955233043,Telecomunicaciones Y Otros,Bancos Y Cajas De Ahorro
