empresa,fecha,precio_cierre,maximo_historico,drawdown_pct,sector
Grifols,2024-03-18,7.4013,23.9989,-0.6915983649250591,Productos Farmacéuticos Y Biotecnología
Grifols,2024-03-19,7.6543,23.9989,-0.6810562150765244,Productos Farmacéuticos Y Biotecnología
Grifols,2024-03-20,7.9667,23.9989,-0.6680389517852902,Productos Farmacéuticos Y Biotecnología
Grifols,2024-03-21,8.3245,23.9989,-0.6531299351220264,Productos Farmacéuticos Y Biotecnología
Grifols,2024-03-22,7.8224,23.9989,-0.6740517273708377,Productos Farmacéuticos Y Biotecnología
Grifols,2024-03-25,8.0655,23.9989,-0.6639220964294197,Productos Farmacéuticos Y Biotecnología
Grifols,2024-03-26,8.2079,23.9989,-0.6579884911391772,Productos Farmacéuticos Y Biotecnología
Grifols,2024-03-27,8.1999,23.9989,-0.6583218397509886,Productos Farmacéuticos Y Biotecnología
Grifols,2024-03-28,8.2415,23.9989,-0.6565884269695694,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-01,8.2415,23.9989,-0.6565884269695694,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-02,8.2968,23.9989,-0.6542841546904233,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-03,8.623,23.9989,-0.6406918650438145,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-04,8.9492,23.9989,-0.6270995753972057,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-05,8.9254,23.9989,-0.6280912875173446,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-08,9.3109,23.9989,-0.6120280512856839,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-09,9.3307,23.9989,-0.6112030134714508,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-10,8.9966,23.9989,-0.6251244848722233,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-11,8.6111,23.9989,-0.6411877211038839,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-12,8.4747,23.9989,-0.6468713149352678,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-15,8.4787,23.9989,-0.6467046406293622,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-16,8.5953,23.9989,-0.6418460846122114,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-17,8.7317,23.9989,-0.6361624907808274,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-18,8.5182,23.9989,-0.6450587318585435,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-19,8.2494,23.9989,-0.6562592452154057,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-22,8.1308,23.9989,-0.6612011383855093,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-23,8.5578,23.9989,-0.6434086562300771,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-24,8.279,23.9989,-0.6550258553517037,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-25,7.9924,23.9989,-0.6669680693698461,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-26,8.2889,23.9989,-0.6546133364445871,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-29,8.3522,23.9989,-0.6519757155536295,Productos Farmacéuticos Y Biotecnología
Grifols,2024-04-30,8.5459,23.9989,-0.6439045122901467,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-01,8.5459,23.9989,-0.6439045122901467,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-02,8.6408,23.9989,-0.6399501643825342,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-03,8.7871,23.9989,-0.6338540516440336,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-06,9.4098,23.9989,-0.6079070290721658,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-07,9.1785,23.9989,-0.6175449708111622,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-08,9.218,23.9989,-0.6158990620403435,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-09,9.2536,23.9989,-0.6144156607177829,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-10,9.307,23.9989,-0.6121905587339419,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-13,9.6865,23.9989,-0.5963773339611399,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-14,9.734,23.9989,-0.5943980765785098,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-15,10.0621,23.9989,-0.5807266166365959,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-16,9.8348,23.9989,-0.5901978840696865,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-17,9.7715,23.9989,-0.5928355049606441,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-20,9.8091,23.9989,-0.5912687664851305,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-21,9.7735,23.9989,-0.5927521678076911,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-22,9.1607,23.9989,-0.6182866714724424,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-23,9.0441,23.9989,-0.6231452274895932,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-24,9.0579,23.9989,-0.6225702011342187,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-27,9.2912,23.9989,-0.6128489222422694,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-28,9.2358,23.9989,-0.6151573613790632,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-29,8.9017,23.9989,-0.6290788327798358,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-30,9.0875,23.9989,-0.6213368112705165,Productos Farmacéuticos Y Biotecnología
Grifols,2024-05-31,9.22,23.9989,-0.6158157248873907,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-03,9.5007,23.9989,-0.604119355470459,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-04,9.2773,23.9989,-0.6134281154552916,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-05,9.4078,23.9989,-0.6079903662251186,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-06,9.2477,23.9989,-0.6146615053189938,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-07,9.2398,23.9989,-0.6149906870731575,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-10,9.0124,23.9989,-0.6244661213638959,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-11,8.9136,23.9989,-0.6285829767197663,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-12,9.2437,23.9989,-0.6148281796248994,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-13,9.1409,23.9989,-0.6191117092866756,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-14,9.0816,23.9989,-0.6215826558717275,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-17,9.0401,23.9989,-0.6233119017954989,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-18,9.0915,23.9989,-0.6211701369646109,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-19,8.5874,23.9989,-0.6421752663663751,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-20,8.9413,23.9989,-0.6274287571513695,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-21,9.0144,23.9989,-0.624382784210943,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-24,9.2319,23.9989,-0.6153198688273213,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-25,9.0006,23.9989,-0.6249578105663176,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-26,8.9749,23.9989,-0.6260286929817617,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-27,7.8777,23.9989,-0.6717474550916916,Productos Farmacéuticos Y Biotecnología
Grifols,2024-06-28,7.769,23.9989,-0.6762768293546788,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-01,8.0319,23.9989,-0.6653221605990274,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-02,7.8659,23.9989,-0.6722391442941135,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-03,8.3225,23.9989,-0.6532132722749793,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-04,8.5301,23.9989,-0.6445628757984742,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-05,8.8859,23.9989,-0.6297371962881632,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-08,9.7478,23.9989,-0.5938230502231352,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-09,9.5482,23.9989,-0.602140098087829,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-10,10.0028,23.9989,-0.5831975632216476,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-11,9.9089,23.9989,-0.5871102425527837,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-12,9.7201,23.9989,-0.5949772697915321,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-15,9.1034,23.9989,-0.6206742809045415,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-16,9.0381,23.9989,-0.6233952389484518,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-17,9.0935,23.9989,-0.621086799811658,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-18,9.1389,23.9989,-0.6191950464396285,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-19,9.1212,23.9989,-0.6199325802432611,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-22,9.0361,23.9989,-0.6234785761014047,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-23,8.9096,23.9989,-0.628749651025672,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-24,9.0698,23.9989,-0.6220743450741492,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-25,8.9749,23.9989,-0.6260286929817617,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-26,9.1073,23.9989,-0.6205117734562834,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-29,8.9887,23.9989,-0.625453666626387,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-30,8.965,23.9989,-0.6264412118888782,Productos Farmacéuticos Y Biotecnología
Grifols,2024-07-31,9.1903,23.9989,-0.6170532816087404,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-01,8.9274,23.9989,-0.6280079503643917,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-02,8.7614,23.9989,-0.6349249340594777,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-05,8.3798,23.9989,-0.6508256628428803,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-06,8.5953,23.9989,-0.6418460846122114,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-07,8.8424,23.9989,-0.6315497793648875,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-08,8.7179,23.9989,-0.6367375171362021,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-09,8.6685,23.9989,-0.6387959448141373,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-12,8.6269,23.9989,-0.6405293575955565,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-13,8.1624,23.9989,-0.6598844113688545,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-14,8.2079,23.9989,-0.6579884911391772,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-15,8.1189,23.9989,-0.6616969944455787,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-16,8.3818,23.9989,-0.6507423256899274,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-19,8.5973,23.9989,-0.6417627474592585,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-20,8.7732,23.9989,-0.634433244857056,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-21,9.1132,23.9989,-0.6202659288550725,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-22,9.3267,23.9989,-0.6113696877773565,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-23,9.6648,23.9989,-0.5972815420706782,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-26,9.4671,23.9989,-0.6055194196400668,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-27,9.6608,23.9989,-0.597448216376584,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-28,9.734,23.9989,-0.5943980765785098,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-29,9.7636,23.9989,-0.5931646867148077,Productos Farmacéuticos Y Biotecnología
Grifols,2024-08-30,9.904,23.9989,-0.5873144185775181,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-02,9.9287,23.9989,-0.5862852047385505,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-03,9.7458,23.9989,-0.5939063873760881,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-04,9.649,23.9989,-0.5979399055790057,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-05,9.4058,23.9989,-0.6080737033780715,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-06,9.1982,23.9989,-0.6167240998545767,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-09,9.1903,23.9989,-0.6170532816087404,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-10,9.1212,23.9989,-0.6199325802432611,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-11,9.6944,23.9989,-0.5960481522069762,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-12,9.904,23.9989,-0.5873144185775181,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-13,10.1214,23.9989,-0.578255670051544,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-16,9.9831,23.9989,-0.5840184341782332,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-17,10.1461,23.9989,-0.5772264562125764,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-18,9.9435,23.9989,-0.5856685098066995,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-19,9.9583,23.9989,-0.5850518148748485,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-20,9.7201,23.9989,-0.5949772697915321,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-23,9.4295,23.9989,-0.6070861581155802,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-24,9.3702,23.9989,-0.6095571047006321,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-25,9.2931,23.9989,-0.6127697519469641,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-26,9.732,23.9989,-0.5944814137314627,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-27,10.0325,23.9989,-0.5819600065002979,Productos Farmacéuticos Y Biotecnología
Grifols,2024-09-30,10.1066,23.9989,-0.578872364983395,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-01,9.819,23.9989,-0.5908562475780139,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-02,9.9336,23.9989,-0.5860810287138161,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-03,10.0127,23.9989,-0.582785044314531,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-04,10.1066,23.9989,-0.578872364983395,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-07,10.0621,23.9989,-0.5807266166365959,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-08,9.9633,23.9989,-0.5848434719924663,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-09,9.9831,23.9989,-0.5840184341782332,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-10,9.819,23.9989,-0.5908562475780139,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-11,9.5837,23.9989,-0.600660863622916,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-14,9.5284,23.9989,-0.6029651359020621,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-15,9.6252,23.9989,-0.5989316176991445,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-16,9.6727,23.9989,-0.5969523603165144,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-17,9.732,23.9989,-0.5944814137314627,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-18,9.8763,23.9989,-0.588468638145915,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-21,9.8842,23.9989,-0.5881394563917512,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-22,10.0522,23.9989,-0.5811391355437124,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-23,9.9682,23.9989,-0.5846392959677319,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-24,9.9979,23.9989,-0.5834017392463822,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-25,10.1264,23.9989,-0.5780473271691619,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-28,9.8842,23.9989,-0.5881394563917512,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-29,9.8546,23.9989,-0.5893728462554534,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-30,10.2005,23.9989,-0.5749596856522591,Productos Farmacéuticos Y Biotecnología
Grifols,2024-10-31,10.1264,23.9989,-0.5780473271691619,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-01,10.3142,23.9989,-0.5702219685068899,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-04,10.2796,23.9989,-0.571663701252974,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-05,10.2104,23.9989,-0.5745471667451425,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-06,10.3241,23.9989,-0.5698094495997733,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-07,10.5415,23.9989,-0.5607507010737992,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-08,11.0011,23.9989,-0.5415998233252357,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-11,10.7837,23.9989,-0.5506585718512098,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-12,10.497,23.9989,-0.562604952727,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-13,10.7293,23.9989,-0.5529253424115271,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-14,11.1642,23.9989,-0.5348036785019313,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-15,10.9962,23.9989,-0.5418039993499701,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-18,10.7689,23.9989,-0.5512752667830608,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-19,10.2203,23.9989,-0.5741346478380259,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-20,10.3438,23.9989,-0.5689885786431877,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-21,10.2796,23.9989,-0.571663701252974,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-22,10.4773,23.9989,-0.5634258236835855,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-25,10.5613,23.9989,-0.559925663259566,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-26,10.5316,23.9989,-0.5611632199809158,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-27,9.5758,23.9989,-0.6009900453770798,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-28,8.4807,23.9989,-0.6466213034764093,Productos Farmacéuticos Y Biotecnología
Grifols,2024-11-29,8.5162,23.9989,-0.6451420690114964,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-02,8.2731,23.9989,-0.6552716999529146,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-03,8.449,23.9989,-0.6479421973507119,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-04,8.5301,23.9989,-0.6445628757984742,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-05,8.6348,23.9989,-0.6402001758413927,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-06,8.5301,23.9989,-0.6445628757984742,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-09,8.7021,23.9989,-0.6373958806445296,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-10,8.791,23.9989,-0.6336915441957756,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-11,8.7317,23.9989,-0.6361624907808274,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-12,9.4691,23.9989,-0.605436082487114,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-13,9.2457,23.9989,-0.6147448424719466,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-16,9.5995,23.9989,-0.6000025001145886,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-17,9.6569,23.9989,-0.5976107238248419,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-18,9.5422,23.9989,-0.6023901095466876,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-19,9.39,23.9989,-0.6087320668863989,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-20,9.1607,23.9989,-0.6182866714724424,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-23,9.0955,23.9989,-0.6210034626587052,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-24,9.133,23.9989,-0.6194408910408394,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-26,9.133,23.9989,-0.6194408910408394,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-27,9.0737,23.9989,-0.6219118376258912,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-30,9.0777,23.9989,-0.6217451633199855,Productos Farmacéuticos Y Biotecnología
Grifols,2024-12-31,9.0421,23.9989,-0.6232285646425462,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-02,9.3465,23.9989,-0.6105446499631233,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-03,9.2892,23.9989,-0.6129322593952223,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-06,9.4473,23.9989,-0.6063444574543,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-07,9.4987,23.9989,-0.6042026926234119,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-08,9.3109,23.9989,-0.6120280512856839,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-09,9.0045,23.9989,-0.6247953031180595,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-10,8.9531,23.9989,-0.6269370679489477,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-13,8.6783,23.9989,-0.6383875927646684,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-14,8.9077,23.9989,-0.6288288213209772,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-15,8.8839,23.9989,-0.629820533441116,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-16,8.7831,23.9989,-0.6340207259499394,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-17,8.7871,23.9989,-0.6338540516440336,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-20,8.7475,23.9989,-0.6355041272724999,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-21,8.7456,23.9989,-0.6355832975678052,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-22,8.7792,23.9989,-0.6341832333981974,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-23,8.4154,23.9989,-0.6493422615203197,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-24,8.5162,23.9989,-0.6451420690114964,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-27,8.5498,23.9989,-0.6437420048418886,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-28,8.451,23.9989,-0.6478588601977591,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-29,8.4332,23.9989,-0.6486005608590394,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-30,8.3027,23.9989,-0.6540383100892124,Productos Farmacéuticos Y Biotecnología
Grifols,2025-01-31,8.1999,23.9989,-0.6583218397509886,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-03,8.0537,23.9989,-0.6644137856318415,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-04,8.026,23.9989,-0.6655680052002383,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-05,8.1822,23.9989,-0.6590593735546213,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-06,8.3581,23.9989,-0.6517298709524186,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-07,8.2454,23.9989,-0.6564259195213114,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-10,8.3581,23.9989,-0.6517298709524186,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-11,8.451,23.9989,-0.6478588601977591,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-12,8.6783,23.9989,-0.6383875927646684,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-13,8.9432,23.9989,-0.6273495868560642,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-14,9.0559,23.9989,-0.6226535382871715,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-17,9.3445,23.9989,-0.6106279871160761,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-18,9.3643,23.9989,-0.609802949301843,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-19,9.3604,23.9989,-0.609965456750101,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-20,9.3683,23.9989,-0.6096362749959373,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-21,9.1982,23.9989,-0.6167240998545767,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-24,9.4335,23.9989,-0.6069194838096745,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-25,9.5185,23.9989,-0.6033776548091787,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-26,9.5066,23.9989,-0.6038735108692481,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-27,10.8677,23.9989,-0.5471584114271905,Productos Farmacéuticos Y Biotecnología
Grifols,2025-02-28,10.497,23.9989,-0.562604952727,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-03,10.8726,23.9989,-0.5469542354024559,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-04,10.6156,23.9989,-0.5576630595568963,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-05,10.8084,23.9989,-0.5496293580122422,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-06,10.5366,23.9989,-0.5609548770985336,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-07,10.2994,23.9989,-0.5708386634387409,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-10,9.9485,23.9989,-0.5854601669243173,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-11,9.3228,23.9989,-0.6115321952256144,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-12,9.2714,23.9989,-0.6136739600565025,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-13,9.133,23.9989,-0.6194408910408394,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-14,9.2813,23.9989,-0.613261441149386,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-17,9.3959,23.9989,-0.6084862222851881,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-18,9.5165,23.9989,-0.6034609919621315,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-19,9.4928,23.9989,-0.6044485372246228,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-20,9.2912,23.9989,-0.6128489222422694,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-21,9.0935,23.9989,-0.621086799811658,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-24,9.0796,23.9989,-0.6216659930246803,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-25,9.0144,23.9989,-0.624382784210943,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-26,8.8207,23.9989,-0.6324539874744258,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-27,8.5498,23.9989,-0.6437420048418886,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-28,8.4787,23.9989,-0.6467046406293622,Productos Farmacéuticos Y Biotecnología
Grifols,2025-03-31,8.1031,23.9989,-0.6623553579539062,Productos Farmacéuticos Y Biotecnología
Grifols,2025-04-01,8.0418,23.9989,-0.6649096416919108,Productos Farmacéuticos Y Biotecnología
